title,poster_url,trailer_url
Марс Экспресс,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/7/3/8373374/240477967797.jpg,https://www.kinoafisha.info/trailers/49ab1d4dceafee2d0c3ac8e1f976153c/
О чем говорят мужчины,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/6/8/7795867/c2dca58c7804d501efdd16ed0ecd9ab5.jpg,https://www.kinoafisha.info/trailers/7312c8c17f453df3114c67ff4e289b73/
Исходный код,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/3/3/8099333/3d6c2cf8533a8ee59b8790f4e88aedd0.jpg,https://www.kinoafisha.info/trailers/11b0b787fe87e961ade5f85e7958d97e/
Восстание планеты обезьян,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/8/6/8092686/d39934d509b4c1a1804cd118fd96d4e0.jpg,https://www.kinoafisha.info/trailers/5b610dc041610678c63a6bd2fb55d950/
101 далматинец,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/4/3/7377347/0eb5ab7b91ff6e778487dce1ff75ca0c.jpeg,
Хоббит: Битва Пяти Воинств,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/4/4/7609445/81d680b2b6715c261194a3ad6582c494.jpg,https://www.kinoafisha.info/trailers/ad7013b8603895d36dfe9f57f50dc4f6/
Суперпитомцы,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/7/7/8355778/30c2572dc1ef3a966400271a0b9d2192.jpg,https://www.kinoafisha.info/trailers/22c4d3e13eafc15bec47b594c44e2cd9/
Первый мститель,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/0/8/8084805/3716ea09702e08a5c109468ca7ad18c2.jpg,https://www.kinoafisha.info/trailers/40c0d6b8f9432df8a42e86a0e876dcee/
Звездные Войны: Войны клонов,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/3/0/4931032/9a5e7e1559bdbd1560255c66f080a9c3.jpg,https://www.kinoafisha.info/trailers/349524f8eef61a7ed5f4dc340eb8a4ff/
Форсаж 5,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/5/0/8027051/a2c2db7e7b715d82bcf29eb7b3d249fa.jpg,https://www.kinoafisha.info/trailers/73da86d6a4244631e7ce4ecda7db81fb/
Мама,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/5/8/7619855/1950842df353154a2b9a7a5f58903a03.jpg,
Тайлер Рейк: Операция по спасению 2,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/1/4/8365413/741838554767.jpg,https://www.kinoafisha.info/trailers/66db7deed7bce6b4c0a72ffa30711b7a/
Жизнь Пи,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/6/7/8107762/1c0dcdf8a0e6ec442b854a8f49f723e0.jpg,https://www.kinoafisha.info/trailers/56aac85267252dd6f4031f1a2fdae8d2/
Терминал,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/5/6/5654/a3fb6b55c224bceb5b30cd2be54c3445.jpg,https://www.kinoafisha.info/trailers/5ff4f19ae2653ea49b39c811a479dd09/
Рэмбо: первая кровь,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/1/2/4720214/c518b07e3d80237da42c9105674ced19.jpg,
Гордость и предубеждение,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/2/3/422322/e6e79f0aad509b2231e7f81285ab1732.jpg,https://www.kinoafisha.info/trailers/ef111ca55610ae52b2a7e3c31461a6aa/
Гангстер,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/3/0/1180035/3a9106553deadd7a0d006ac807ae0294.jpg,https://www.kinoafisha.info/trailers/e06af8bf8f29b491f348669fa10c2542/
Идентификация Борна,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/9/9/81992/faec24ec3dd0da6fdbdb57592cf95866.jpg,
Особое мнение,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/2/2/5223/8ca2a841df8503961d92c09fccd3f813.jpg,
Величайший шоумен,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/6/9/8175961/f4dd335ba2e2a1ff389a69872cdee0cc.jpeg,https://www.kinoafisha.info/trailers/5692b915f836c30b1131591ae147317b/
От заката до рассвета,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/8/5/5411584/1978c0c0569269e0888ea539460141a9.jpg,https://www.kinoafisha.info/trailers/6fd1eda62835f11a6362eef82d4d4a46/
Сонная лощина,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/9/6/1068693/5d6ff11d7df9e425e9c2c757ea4752c4.jpg,
Омерзительная восьмерка,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/1/2/8167215/789fe61bc583ad22d7a8555f6bbf3d53.jpg,https://www.kinoafisha.info/trailers/7b165f17cadae9495a6d2c22aad2604d/
Доктор Стрэндж: В мультивселенной безумия,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/7/4/8355474/e6658699922c13ff34de63e2f73d61bc.jpg,https://www.kinoafisha.info/trailers/f800404492fed924379556aca29b4b04/
Гнев человеческий,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/0/6/8356609/8a9c94ab809c30b47ccc7716ab6dff3f.jpg,https://www.kinoafisha.info/trailers/988dbd29ce60e0e86172b66fb8242357/
Хищник,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/2/0/4077026/eea00a662d4882fc97430b82cd82ea82.jpg,
Главный герой,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/9/2/8356294/1d005924fddff94a8871d2102df5662c.jpg,https://www.kinoafisha.info/trailers/974a70560176a3319f1319c7a16f4f1a/
Энканто,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/9/8/8364896/23ca0cbb39983840c34620186d0302a2.jpg,https://www.kinoafisha.info/trailers/9233c4606c983fefeb3c9d923906a4a9/
Океаны,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/0/8/7597806/e15f2a2b75b967176aeeaf76639d46e0.jpg,https://www.kinoafisha.info/trailers/4d1bff57ab4fda334e57638f7da101e4/
Апгрейд,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/5/1/8355159/2cba1b5f143aaffb75f9826884d55a6d.jpeg,https://www.kinoafisha.info/trailers/46a6579f105db167780252db3c739cb2/
Драйв,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/7/2/7907277/8b7759d8b8b79bfc0d34d8c8c902637f.jpg,https://www.kinoafisha.info/trailers/59ae2e028b870d6f02d23bda783aabd0/
Братья Супер Марио в кино,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/2/4/8366424/181669248520.jpg,https://www.kinoafisha.info/trailers/c9ecc5b9389ea93903f0422867a08e5c/
До встречи с тобой,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/1/4/8178415/b9756c3e841c7cc65b47655feb31bc98.jpeg,https://www.kinoafisha.info/trailers/91af48455e88119eda8faa7079ce9e75/
"007: Координаты ""Скайфолл""",https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/0/3/8114303/f0a48957ed528a9eaf1b765834f9c502.jpg,https://www.kinoafisha.info/trailers/b81d7f7a174818c67fd66cbbc3b241bd/
2001 год: Космическая одиссея,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/6/1/1025164/790e0b285a9d3706278637ea5095bee4.jpeg,https://www.kinoafisha.info/trailers/b8e967285c93aaff168bd8114ff9a864/
Университет монстров,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/7/5/8133574/987e71a6ad4359e8bcaecc0ac0fe327b.jpg,https://www.kinoafisha.info/trailers/5d1f075ad301f22453a274ef98851ee1/
Малена,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/1/4/1079414/af37adf1b2b051faaafed332832f0ed5.jpg,https://www.kinoafisha.info/trailers/a4d624dfdd9b6227b346cd0fea1be6bf/
Джон Уик,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/6/3/8159364/b24534ac38e0879a5998b40ec83dbd09.jpg,https://www.kinoafisha.info/trailers/458c4322a32383544a2ad5f978ccd546/
Подземелья и драконы: Честь среди воров,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/7/0/8354073/797831999378.jpg,https://www.kinoafisha.info/trailers/d79459288f15b25f86ab7ea618c7c2d3/
Игра на понижение,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/8/6/8319680/95e5f4008ceadff46383bc4126c01448.jpg,https://www.kinoafisha.info/trailers/bba32b3296a98cdca9e2df3daf32b153/
Проза бродячих псов. Фильм,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/9/9/8354991/6364e01c5e9844724f884aee57e1a919.jpeg,https://www.kinoafisha.info/trailers/8e1cddf3c824c01ec93cffc5bbe31566/
Вперёд,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/7/4/8355472/1647ba9cff9285d6dab75ae3cacc9f21.jpeg,https://www.kinoafisha.info/trailers/a7fda8928f34ee30fd5f67aed99fa394/
Сталкер,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/3/3/1441337/9f094e629cfa8c733c14e728c97c6faf.jpeg,https://www.kinoafisha.info/trailers/735990ba180518a40affe62cbc7d4f22/
Одаренная,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/0/8/0/8323080/a7033fc7370a6db7ac6cc5047a3ddb4c.jpeg,https://www.kinoafisha.info/trailers/c54e2cbdece00fe49eb869894a4e672b/
Майкл Джексон: Вот и все,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/5/9/7784959/9ada8abe346223b7dd9150a7be7c6e5d.jpg,https://www.kinoafisha.info/trailers/3717e20d455fda9d20904ea58f90b5f2/
Живая сталь,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/7/2/7907273/69aed139fa66dd518397fe5286f480b1.jpg,https://www.kinoafisha.info/trailers/9062af2cb7f339bc051034e34730a1e6/
Тор 2: Царство тьмы,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/6/7/8131764/6da36fa4ea47c16ade5b40400a6793da.jpg,https://www.kinoafisha.info/trailers/618730394d15164ec34735dbba1f130b/
Луна 2112,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/7/7/7584776/d6f4bd845726ba0929b007f83bd35e67.jpg,https://www.kinoafisha.info/trailers/9a674fcce1798cd7dfbe6a7d3e0780a3/
Мои мамы,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/4/9/5554944/d2c1e3dbca950a966345bb64722604b3.jpg,https://www.kinoafisha.info/trailers/ff8971c5d04f0b41850bf2f5d0d2e12a/
Китайский квартал,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/2/5/7761521/7b2353166a04a40c6234a43bce5d3c68.jpeg,https://www.kinoafisha.info/trailers/abe00344e52a96f2dbcec807f8c8b940/
Мегамозг,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/0/6/8102606/da3e5839765f24947572294ef1ef1fa4.jpg,https://www.kinoafisha.info/trailers/9a3ec0e02bf4210b86160f05d3f7cdba/
Дюнкерк,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/2/8/8322822/0a193de182ec47df0bc74a9836f553ca.jpeg,https://www.kinoafisha.info/trailers/dc77c139e05c4a2e2a4b68fbb639e847/
Идеальные незнакомцы,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/9/2/8328292/993bd775bf799944b69fda02b78fd5f5.jpeg,https://www.kinoafisha.info/trailers/25792cd8ed54dfa4df772df9bcb735b4/
Отель Мумбаи: Противостояние,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/5/2/8355256/0e0712fa20030f8cdf64c796a38f2ffb.jpeg,https://www.kinoafisha.info/trailers/44437b9ef32bf8e2671ec123369c941e/
Кунг-Фу Панда 2,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/5/2/8119257/e73a810f1609989069f401fb19cd797a.jpg,https://www.kinoafisha.info/trailers/81a2e914d2ba86b32725b939bd152a55/
"Ван Гог. С любовью, Винсент",https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/1/0/8330014/380f35b5277f3917009b2cf6cb2eacf3.jpeg,https://www.kinoafisha.info/trailers/9015ea3f4e4d7c5cdacb3ef74fcccc93/
Дело Ричарда Джуэлла,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/9/5/8356591/66f2a995b4f24150fc208749dd73ef70.jpeg,https://www.kinoafisha.info/trailers/273cbafe32f587d9e0a812111bd26e92/
Дикие истории,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/3/2/8168237/fdbb5522431ea15d57ec9ed60c93873c.jpg,https://www.kinoafisha.info/trailers/a3908fd4c61dd620cc35d4a73f07a551/
Трио из Бельвилля,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/2/4/5426/fdd49af7f132b1341b761c7c5bc16c01.jpg,
Lil Peep: Всё для всех,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/1/2/8356213/49ab3542db96add3c4ba98e5284a5840.jpeg,https://www.kinoafisha.info/trailers/8d819cdb2c13c3b55f9733b0095334ab/
12 лет рабства,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/0/6/8127608/90edc348ec7c12babfa040422607c0a0.jpg,https://www.kinoafisha.info/trailers/57091c25ce9c6e6be65a9cec1ce6c235/
Поиск,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/9/1/8354195/d304923dd8610187d9c9cc00285e5f7f.jpeg,https://www.kinoafisha.info/trailers/65a6504bfde550f14e93fc81721fccbf/
Пять сантиметров в секунду,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/9/0/8107096/656717076152.jpg,
Три дня на побег,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/8/7/8084789/62d911956539f003db1ad7a6f3b61469.jpg,https://www.kinoafisha.info/trailers/99daf157547a671149deb61e9bddf116/
Пассажиры,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/7/7/8176775/a7fee3b6508180add97f4207b46c0f96.jpeg,https://www.kinoafisha.info/trailers/8acefc8d88d1821cbcdc383c380d6801/
Ван-Пис: Красный,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/4/7/8367749/772065934031.jpg,
Алеша Попович и Тугарин Змей,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/5/7/107757/35c7dc8aafdd4f381174038105b24f3a.jpg,
Вам и не снилось,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/6/5/3/4665356/39f5611560784f96be79e81ebad48add.jpg,https://www.kinoafisha.info/trailers/6778b31ef546d1da907fc2949983ca25/
Эверест,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/4/0/8329045/b6293f0174e1fb5648ad42a89843cf7b.jpeg,https://www.kinoafisha.info/trailers/f7ffcdc3bd5939ccf1af1f7a0fdc92a4/
Чудо-женщина,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/9/8/8170893/3c672137ad03f9781dc095313fb5d411.jpeg,https://www.kinoafisha.info/trailers/34c65dc2afd04c2f374d67e8c6e27f22/
Сибирский цирюльник,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/7/3/5927378/96299b316b7ca47f6dbf0da89078b97d.jpg,
Доктор Сон,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/2/8/8354825/bb4ba50585d9500d8c7fc8c314ba1e2f.jpeg,https://www.kinoafisha.info/trailers/5d9a564611e0d38492b91fa688fe74de/
Новый Человек-паук: Высокое напряжение,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/9/7/9/8146979/a8f71cc57433158e588b42ffab307d19.jpg,https://www.kinoafisha.info/trailers/3161d58048810ac5b90d2ff08946ae07/
Летят журавли,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/6/5/1444562/8e6922de2a8beec3260bde835b658b8b.jpg,
Рыбка Поньо на утесе,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/5/9/3441952/814859013663.jpg,https://www.kinoafisha.info/trailers/235f97a05c63de281d5d982ac25c0bed/
Бегущий по лезвию 2049,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/8/4/9/8322948/440def0e3aa018102532cdc122af4143.jpeg,https://www.kinoafisha.info/trailers/cf64c9baa4e11529440c2a2552b00316/
Эквилибриум,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/3/1/2/5213/1291e8512b0112becba5230a8234bd3b.jpg,https://www.kinoafisha.info/trailers/8f95a20caf5b0e7caabfa13d7124760c/
Kingsman: Секретная служба,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/5/0/0/8156005/02e08693298971a7cf23e3a915566ed4.jpg,https://www.kinoafisha.info/trailers/e15bf73fa51beb793d73c26b7ed59dfb/
Труп невесты,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/2/6/4/419462/274805e860545f2e81687717105569da.jpg,
Джон Уик 2,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/1/0/3/8324301/5904d33d9c5dac61534b99e8e5a01981.jpeg,https://www.kinoafisha.info/trailers/bac4df5048fa68667f3d25b14d8312c7/
Гарри Поттер и Принц-Полукровка,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/7/6/4/4108467/540419fbe16afdd66970c0f40cd540df.jpg,https://www.kinoafisha.info/trailers/7511d9eae00793565b1a4bb05d2542bd/
Игра в имитацию,https://static.kinoafisha.info/k/movie_posters/1080x1920/upload/movie_posters/4/4/2/8162244/7fd4a10dc26e2577552e2103b490befa.jpg,https://www.kinoafisha.info/trailers/bad57c53479dd215e30b4fb825298834/
